"","Location","TMAX","TMIN","TAVG","AWND","AWDR","PRCP","SNOW","Date"
"912","St Louis",56,-66,"","55","","0","","2017-12-12"
"913","St Louis",144,-60,"","58","","0","","2017-12-13"
"914","St Louis",44,-27,"","39","","0","","2017-12-14"
"915","St Louis",67,-32,"","24","","0","","2017-12-15"
"916","St Louis",167,-16,"","37","","0","","2017-12-16"
"917","St Louis",133,39,"","26","","0","","2017-12-17"
"918","St Louis",117,11,"","22","","0","","2017-12-18"
"919","St Louis",117,0,"","20","","0","","2017-12-19"
"920","St Louis",117,-16,"","26","","0","","2017-12-20"
"921","St Louis",139,-27,"","28","","0","","2017-12-21"
"922","St Louis",117,28,"","36","","74","","2017-12-22"
"923","St Louis",28,-10,"","35","","94","","2017-12-23"
"924","St Louis",-5,-60,"","47","","5","","2017-12-24"
"925","St Louis",-16,-71,"","28","","0","","2017-12-25"
"926","St Louis",-38,-121,"","51","","0","","2017-12-26"
"927","St Louis",-99,-160,"","31","","0","","2017-12-27"
"928","St Louis",-60,-121,"","19","","0","","2017-12-28"
"929","St Louis",-27,-105,"","19","","0","0","2017-12-29"
"930","St Louis",-32,-143,"","63","","0","0","2017-12-30"
"931","St Louis",-99,-155,"","55","","0","0","2017-12-31"
"932","St Louis",-121,-199,"","44","","0","","2018-01-01"
"933","St Louis",-71,-210,"","19","","0","","2018-01-02"
"934","St Louis",-21,-121,"","51","","0","","2018-01-03"
"935","St Louis",-71,-155,"","34","","0","","2018-01-04"
"936","St Louis",-60,-138,"","22","","0","","2018-01-05"
"937","St Louis",-49,-171,"","22","","0","","2018-01-06"
"938","St Louis",44,-77,"","37","","69","","2018-01-07"
"939","St Louis",33,0,"","15","","0","","2018-01-08"
"940","St Louis",33,-5,"","26","","0","","2018-01-09"
"941","St Louis",139,28,"","46","","0","","2018-01-10"
"942","Louisville",67,-43,"-2","42","","0","0","2017-12-10"
"943","Louisville",128,-27,"41","38","","0","0","2017-12-11"
"944","Louisville",78,-55,"43","66","","0","0","2017-12-12"
"945","Louisville",100,-60,"-6","61","","0","0","2017-12-13"
"946","Louisville",67,-27,"33","43","","0","0","2017-12-14"
"947","Louisville",39,-21,"-3","34","","0","0","2017-12-15"
"948","Louisville",117,11,"49","46","","0","0","2017-12-16"
"949","Louisville",83,39,"68","32","","3","0","2017-12-17"
"950","Louisville",106,67,"78","35","","3","0","2017-12-18"
"951","Louisville",128,72,"92","34","","0","0","2017-12-19"
"952","Louisville",133,33,"90","30","","0","0","2017-12-20"
"953","Louisville",150,6,"66","29","","0","0","2017-12-21"
"954","Louisville",150,128,"138","36","","175","0","2017-12-22"
"955","Louisville",144,33,"84","51","","262","0","2017-12-23"
"956","Louisville",39,-49,"28","50","","5","5","2017-12-24"
"957","Louisville",0,-49,"-28","53","","0","0","2017-12-25"
"958","Louisville",-5,-60,"-21","34","","0","0","2017-12-26"
"959","Louisville",-60,-132,"-84","48","","0","0","2017-12-27"
"960","Louisville",-32,-116,"-86","25","","0","0","2017-12-28"
"961","Louisville",-5,-55,"-38","17","","0","0","2017-12-29"
"962","Louisville",-16,-110,"-26","43","","0","0","2017-12-30"
"963","Louisville",-60,-127,"-101","46","","0","0","2017-12-31"
"964","Louisville",-77,-160,"-120","38","","0","0","2018-01-01"
"965","Louisville",-55,-177,"-129","15","","0","0","2018-01-02"
"966","Louisville",-5,-138,"-83","38","","0","3","2018-01-03"
"967","Louisville",-43,-138,"-83","46","","0","0","2018-01-04"
"968","Louisville",-60,-127,"-103","32","","0","0","2018-01-05"
"969","Louisville",-49,-155,"-109","13","","0","0","2018-01-06"
"970","Louisville",67,-116,"-56","35","","0","0","2018-01-07"
"971","Louisville",50,17,"34","27","","48","0","2018-01-08"
"972","Louisville",67,28,"41","16","","3","0","2018-01-09"
"973","Louisville",172,56,"96","39","","0","0","2018-01-10"
"974","Charleston",33,-21,"-2","38","","3","5","2017-12-10"
"975","Charleston",106,-10,"39","30","","0","0","2017-12-11"
"976","Charleston",111,-55,"39","55","","18","15","2017-12-12"
"977","Charleston",72,-77,"-41","38","","0","0","2017-12-13"
"978","Charleston",78,-21,"31","32","","0","0","2017-12-14"
"979","Charleston",6,-21,"-13","28","","0","0","2017-12-15"
"980","Charleston",100,0,"32","37","","0","0","2017-12-16"
"981","Charleston",67,-21,"19","6","","5","0","2017-12-17"
"982","Charleston",111,39,"66","20","","0","0","2017-12-18"
"983","Charleston",150,83,"107","32","","0","0","2017-12-19"
"984","Charleston",111,-16,"92","7","","0","0","2017-12-20"
"985","Charleston",167,-38,"39","11","","0","0","2017-12-21"
"986","Charleston",156,78,"126","30","","48","0","2017-12-22"
"987","Charleston",139,17,"113","29","","376","0","2017-12-23"
"988","Charleston",50,6,"27","28","","13","0","2017-12-24"
"989","Charleston",11,-60,"-17","50","","0","0","2017-12-25"
"990","Charleston",-5,-43,"-29","16","","0","0","2017-12-26"
"991","Charleston",-27,-110,"-46","29","","0","0","2017-12-27"
"992","Charleston",-55,-132,"-98","20","","0","0","2017-12-28"
"993","Charleston",-10,-88,"-62","19","","0","0","2017-12-29"
"994","Charleston",-21,-116,"-36","34","","18","20","2017-12-30"
"995","Charleston",-77,-138,"-101","16","","0","0","2017-12-31"
"996","Charleston",-71,-149,"-117","22","","0","0","2018-01-01"
"997","Charleston",-60,-188,"-130","6","","0","0","2018-01-02"
"998","Charleston",0,-177,"-112","8","","0","0","2018-01-03"
"999","Charleston",-43,-99,"-74","53","","0","3","2018-01-04"
"1000","Charleston",-71,-116,"-97","37","","0","5","2018-01-05"
"1001","Charleston",-82,-166,"-109","17","","0","0","2018-01-06"
"1002","Charleston",33,-182,"-106","4","","0","0","2018-01-07"
"1003","Charleston",39,-32,"-3","12","","86","0","2018-01-08"
"1004","Charleston",89,-10,"41","8","","0","0","2018-01-09"
"1005","Charleston",194,-10,"57","18","","0","0","2018-01-10"
"1006","Nashville",94,-60,"14","28","","0","","2017-12-10"
"1007","Nashville",156,-16,"67","36","","0","","2017-12-11"
"1008","Nashville",94,-32,"77","54","","0","","2017-12-12"
"1009","Nashville",106,-66,"11","44","","0","","2017-12-13"
"1010","Nashville",89,6,"55","34","","0","","2017-12-14"
"1011","Nashville",56,-21,"18","29","","0","","2017-12-15"
"1012","Nashville",117,-27,"27","30","","0","","2017-12-16"
"1013","Nashville",89,44,"62","21","","36","","2017-12-17"
"1014","Nashville",128,44,"94","18","","0","","2017-12-18"
"1015","Nashville",144,44,"85","21","","130","","2017-12-19"
"1016","Nashville",122,89,"118","39","","231","","2017-12-20"
"1017","Nashville",139,83,"103","35","","0","","2017-12-21"
"1018","Nashville",156,122,"142","40","","269","","2017-12-22"
"1019","Nashville",206,44,"121","53","","368","","2017-12-23"
"1020","Nashville",61,-16,"47","40","","3","0","2017-12-24"
"1021","Nashville",6,-43,"-11","24","","0","","2017-12-25"
"1022","Nashville",56,-16,"9","41","","0","","2017-12-26"
"1023","Nashville",-16,-82,"-29","55","","0","","2017-12-27"
"1024","Nashville",22,-99,"-54","26","","0","","2017-12-28"
"1025","Nashville",44,-71,"-22","13","","0","","2017-12-29"
"1026","Nashville",33,-71,"2","35","","0","0","2017-12-30"
"1027","Nashville",-32,-105,"-64","52","","0","0","2017-12-31"
"1028","Nashville",-49,-143,"-97","49","","0","0","2018-01-01"
"1029","Nashville",-27,-149,"-103","22","","0","","2018-01-02"
"1030","Nashville",28,-88,"-50","26","","0","","2018-01-03"
"1031","Nashville",-43,-116,"-65","38","","0","0","2018-01-04"
"1032","Nashville",-5,-93,"-62","26","","0","","2018-01-05"
"1033","Nashville",-10,-110,"-57","24","","0","","2018-01-06"
"1034","Nashville",78,-82,"-25","45","","0","","2018-01-07"
"1035","Nashville",61,28,"48","23","","86","","2018-01-08"
"1036","Nashville",94,44,"61","14","","3","","2018-01-09"
"1037","Nashville",189,50,"111","38","","0","","2018-01-10"
"1038","Knoxville",50,-43,"7","44","","0","","2017-12-10"
"1039","Knoxville",133,-16,"46","43","","0","","2017-12-11"
"1040","Knoxville",89,-16,"66","60","","0","","2017-12-12"
"1041","Knoxville",83,-60,"2","47","","0","","2017-12-13"
"1042","Knoxville",94,0,"54","38","","0","","2017-12-14"
"1043","Knoxville",22,-32,"4","26","","0","","2017-12-15"
"1044","Knoxville",89,-60,"-1","14","","0","","2017-12-16"
"1045","Knoxville",56,-27,"20","13","","8","","2017-12-17"
"1046","Knoxville",128,33,"64","17","","5","","2017-12-18"
"1047","Knoxville",156,28,"85","29","","81","","2017-12-19"
"1048","Knoxville",139,78,"121","34","","358","","2017-12-20"
"1049","Knoxville",150,94,"109","14","","18","","2017-12-21"
"1050","Knoxville",133,56,"99","12","","36","","2017-12-22"
"1051","Knoxville",194,67,"145","68","","119","","2017-12-23"
"1052","Knoxville",83,17,"69","51","","0","0","2017-12-24"
"1053","Knoxville",17,-32,"-2","34","","0","","2017-12-25"
"1054","Knoxville",50,-27,"-4","29","","0","","2017-12-26"
"1055","Knoxville",44,-55,"-1","38","","0","","2017-12-27"
"1056","Knoxville",33,-77,"-35","29","","0","","2017-12-28"
"1057","Knoxville",67,-16,"9","19","","0","","2017-12-29"
"1058","Knoxville",39,-16,"11","28","","0","","2017-12-30"
"1059","Knoxville",-10,-82,"-25","43","","0","","2017-12-31"
"1060","Knoxville",-49,-110,"-84","34","","0","","2018-01-01"
"1061","Knoxville",-16,-132,"-87","23","","0","","2018-01-02"
"1062","Knoxville",11,-99,"-53","21","","0","","2018-01-03"
"1063","Knoxville",-16,-105,"-42","34","","0","0","2018-01-04"
"1064","Knoxville",-43,-121,"-84","16","","0","","2018-01-05"
"1065","Knoxville",-21,-138,"-76","22","","0","","2018-01-06"
"1066","Knoxville",17,-127,"-64","16","","0","","2018-01-07"
"1067","Knoxville",11,-32,"-7","10","","48","3","2018-01-08"
"1068","Knoxville",94,6,"34","19","","0","","2018-01-09"
"1069","Knoxville",206,22,"88","19","","0","","2018-01-10"
"1070","Raleigh",61,-27,"11","26","","0","0","2017-12-10"
"1071","Raleigh",128,-32,"29","22","","0","0","2017-12-11"
"1072","Raleigh",117,-10,"66","43","","0","0","2017-12-12"
"1073","Raleigh",61,-60,"4","39","","0","0","2017-12-13"
"1074","Raleigh",139,-10,"56","33","","0","0","2017-12-14"
"1075","Raleigh",61,-5,"32","23","","0","0","2017-12-15"
"1076","Raleigh",100,-43,"19","16","","0","0","2017-12-16"
"1077","Raleigh",106,-27,"37","10","","0","0","2017-12-17"
"1078","Raleigh",161,17,"86","9","","0","0","2017-12-18"
"1079","Raleigh",211,22,"99","20","","0","0","2017-12-19"
"1080","Raleigh",133,89,"122","11","","107","0","2017-12-20"
"1081","Raleigh",117,22,"80","20","","0","0","2017-12-21"
"1082","Raleigh",161,22,"79","16","","0","0","2017-12-22"
"1083","Raleigh",217,89,"136","54","","0","0","2017-12-23"
"1084","Raleigh",161,61,"120","33","","0","0","2017-12-24"
"1085","Raleigh",83,-10,"49","34","","0","0","2017-12-25"
"1086","Raleigh",61,-27,"13","10","","0","0","2017-12-26"
"1087","Raleigh",72,-27,"17","21","","0","0","2017-12-27"
"1088","Raleigh",-10,-77,"-24","35","","0","0","2017-12-28"
"1089","Raleigh",56,-93,"-41","9","","0","","2017-12-29"
"1090","Raleigh",111,-27,"28","22","","0","0","2017-12-30"
"1091","Raleigh",17,-49,"-11","45","","0","","2017-12-31"
"1092","Raleigh",-21,-105,"-56","29","","0","0","2018-01-01"
"1093","Raleigh",0,-110,"-68","13","","0","0","2018-01-02"
"1094","Raleigh",0,-127,"-63","19","","15","23","2018-01-03"
"1095","Raleigh",-10,-77,"-33","43","","0","0","2018-01-04"
"1096","Raleigh",-5,-110,"-61","25","","0","0","2018-01-05"
"1097","Raleigh",-27,-110,"-70","18","","0","0","2018-01-06"
"1098","Raleigh",-10,-155,"-87","12","","0","0","2018-01-07"
"1099","Raleigh",83,-88,"-21","24","","0","0","2018-01-08"
"1100","Raleigh",172,-16,"66","12","","0","0","2018-01-09"
"1101","Raleigh",161,61,"99","22","","0","0","2018-01-10"
"1102","Dulles",44,-38,"-3","27","","0","0","2017-12-10"
"1103","Dulles",89,-10,"26","25","","0","0","2017-12-11"
"1104","Dulles",78,-55,"43","67","","0","0","2017-12-12"
"1105","Dulles",11,-66,"-34","60","","0","0","2017-12-13"
"1106","Dulles",44,-32,"12","52","","0","0","2017-12-14"
"1107","Dulles",-16,-66,"-25","15","","5","5","2017-12-15"
"1108","Dulles",78,-49,"-7","35","","0","0","2017-12-16"
"1109","Dulles",106,-49,"17","8","","0","0","2017-12-17"
"1110","Dulles",139,-21,"61","10","","0","0","2017-12-18"
"1111","Dulles",156,11,"86","18","","0","0","2017-12-19"
"1112","Dulles",117,-32,"82","28","","0","0","2017-12-20"
"1113","Dulles",72,-60,"4","10","","0","0","2017-12-21"
"1114","Dulles",111,0,"43","17","","3","0","2017-12-22"
"1115","Dulles",167,39,"94","45","","86","0","2017-12-23"
"1116","Dulles",61,17,"52","32","","0","0","2017-12-24"
"1117","Dulles",39,-32,"15","64","","0","0","2017-12-25"
"1118","Dulles",28,-43,"-14","26","","0","0","2017-12-26"
"1119","Dulles",-5,-82,"-21","48","","0","0","2017-12-27"
"1120","Dulles",-49,-127,"-80","39","","0","0","2017-12-28"
"1121","Dulles",-5,-121,"-73","18","","0","0","2017-12-29"
"1122","Dulles",0,-71,"-47","30","","8","10","2017-12-30"
"1123","Dulles",-60,-121,"-75","42","","0","0","2017-12-31"
"1124","Dulles",-49,-143,"-97","48","","0","0","2018-01-01"
"1125","Dulles",-38,-138,"-96","30","","0","0","2018-01-02"
"1126","Dulles",0,-171,"-93","14","","0","0","2018-01-03"
"1127","Dulles",-21,-105,"-44","99","","3","3","2018-01-04"
"1128","Dulles",-71,-121,"-98","84","","0","0","2018-01-05"
"1129","Dulles",-71,-132,"-107","73","","0","0","2018-01-06"
"1130","Dulles",-43,-182,"-109","25","","0","0","2018-01-07"
"1131","Dulles",17,-82,"-49","33","","5","0","2018-01-08"
"1132","Dulles",100,-55,"18","19","","0","0","2018-01-09"
"1133","Dulles",61,-66,"-1","15","","0","0","2018-01-10"
"1134","Cleveland",6,-32,"","78","","0","","2017-12-10"
"1135","Cleveland",17,-16,"","47","","0","","2017-12-11"
"1136","Cleveland",22,-66,"","107","","23","","2017-12-12"
"1137","Cleveland",-43,-77,"","64","","25","","2017-12-13"
"1138","Cleveland",-10,-93,"","58","","8","","2017-12-14"
"1139","Cleveland",-21,-110,"","65","","0","","2017-12-15"
"1140","Cleveland",44,-21,"","53","","0","","2017-12-16"
"1141","Cleveland",39,-21,"","20","","0","","2017-12-17"
"1142","Cleveland",78,33,"","64","","0","","2017-12-18"
"1143","Cleveland",106,33,"","75","","0","","2017-12-19"
"1144","Cleveland",50,-5,"","45","","0","","2017-12-20"
"1145","Cleveland",39,-5,"","30","","0","","2017-12-21"
"1146","Cleveland",44,17,"","19","","23","","2017-12-22"
"1147","Cleveland",33,-10,"","51","","99","","2017-12-23"
"1148","Cleveland",11,-16,"","36","","20","","2017-12-24"
"1149","Cleveland",-16,-93,"","115","","0","","2017-12-25"
"1150","Cleveland",-88,-116,"","70","","0","","2017-12-26"
"1151","Cleveland",-93,-132,"","67","","0","","2017-12-27"
"1152","Cleveland",-82,-116,"","34","","0","","2017-12-28"
"1153","Cleveland",-71,-99,"","55","","0","","2017-12-29"
"1154","Cleveland",-71,-93,"","83","","0","","2017-12-30"
"1155","Cleveland",-66,-110,"","55","","0","","2017-12-31"
"1156","Cleveland",-105,-160,"","71","","0","","2018-01-01"
"1157","Cleveland",-93,-138,"","70","","0","","2018-01-02"
"1158","Cleveland",-66,-143,"","59","","0","","2018-01-03"
"1159","Cleveland",-66,-138,"","93","","0","","2018-01-04"
"1160","Cleveland",-121,-155,"","93","","0","","2018-01-05"
"1161","Cleveland",-116,-155,"","75","","0","","2018-01-06"
"1162","Cleveland",0,-160,"","70","","0","","2018-01-07"
"1163","Cleveland",22,0,"","77","","23","","2018-01-08"
"1164","Cleveland",6,-21,"","30","","0","","2018-01-09"
"1165","Cleveland",111,-16,"","71","","0","","2018-01-10"
"1166","Rochester",0,-21,"-13","52","","30","74","2017-12-10"
"1167","Rochester",-21,-43,"-29","33","","13","43","2017-12-11"
"1168","Rochester",0,-93,"-25","53","","76","84","2017-12-12"
"1169","Rochester",-66,-99,"-87","55","","8","84","2017-12-13"
"1170","Rochester",-71,-99,"-84","43","","10","43","2017-12-14"
"1171","Rochester",-32,-138,"-82","42","","3","10","2017-12-15"
"1172","Rochester",-32,-105,"-42","37","","5","20","2017-12-16"
"1173","Rochester",-38,-116,"-68","21","","0","0","2017-12-17"
"1174","Rochester",50,-38,"-1","31","","15","0","2017-12-18"
"1175","Rochester",89,39,"61","85","","13","0","2017-12-19"
"1176","Rochester",44,-21,"22","53","","0","","2017-12-20"
"1177","Rochester",-10,-38,"-22","25","","13","8","2017-12-21"
"1178","Rochester",-5,-32,"-24","31","","58","","2017-12-22"
"1179","Rochester",11,-10,"-3","32","","155","132","2017-12-23"
"1180","Rochester",-5,-38,"-17","33","","15","15","2017-12-24"
"1181","Rochester",11,-82,"-22","80","","3","25","2017-12-25"
"1182","Rochester",-82,-149,"-99","70","","0","0","2017-12-26"
"1183","Rochester",-82,-160,"-127","46","","3","25","2017-12-27"
"1184","Rochester",-116,-171,"-138","34","","5","20","2017-12-28"
"1185","Rochester",-82,-149,"-128","25","","0","3","2017-12-29"
"1186","Rochester",-71,-116,"-91","53","","36","142","2017-12-30"
"1187","Rochester",-116,-171,"-133","41","","8","","2017-12-31"
"1188","Rochester",-88,-199,"-141","54","","0","28","2018-01-01"
"1189","Rochester",-66,-121,"-94","69","","0","10","2018-01-02"
"1190","Rochester",-38,-121,"-89","39","","0","0","2018-01-03"
"1191","Rochester",-55,-149,"-74","60","","3","61","2018-01-04"
"1192","Rochester",-149,-177,"-154","80","","10","86","2018-01-05"
"1193","Rochester",-155,-177,"-164","66","","5","76","2018-01-06"
"1194","Rochester",-10,-210,"-149","50","","0","3","2018-01-07"
"1195","Rochester",33,-10,"5","72","","8","10","2018-01-08"
"1196","Rochester",22,-10,"13","46","","3","3","2018-01-09"
"1197","Rochester",78,-60,"2","36","","0","0","2018-01-10"
"1198","Bangor",11,-105,"-12","32","","5","13","2017-12-10"
"1199","Bangor",6,-105,"-46","21","","0","0","2017-12-11"
"1200","Bangor",6,-105,"-81","39","","140","53","2017-12-12"
"1201","Bangor",6,-121,"-27","36","","66","15","2017-12-13"
"1202","Bangor",-82,-155,"-103","30","","0","0","2017-12-14"
"1203","Bangor",-60,-143,"-113","20","","0","0","2017-12-15"
"1204","Bangor",-49,-116,"-80","21","","0","0","2017-12-16"
"1205","Bangor",-66,-171,"-103","23","","0","0","2017-12-17"
"1206","Bangor",-71,-182,"-128","11","","56","79","2017-12-18"
"1207","Bangor",22,-105,"-63","14","","23","30","2017-12-19"
"1208","Bangor",17,-93,"-9","32","","3","3","2017-12-20"
"1209","Bangor",-60,-132,"-88","44","","0","0","2017-12-21"
"1210","Bangor",-93,-182,"-131","13","","20","61","2017-12-22"
"1211","Bangor",17,-99,"-63","31","","127","8","2017-12-23"
"1212","Bangor",17,-71,"-12","44","","0","0","2017-12-24"
"1213","Bangor",-66,-205,"-88","50","","117","310","2017-12-25"
"1214","Bangor",-60,-205,"-111","41","","0","0","2017-12-26"
"1215","Bangor",-121,-227,"-151","30","","0","0","2017-12-27"
"1216","Bangor",-182,-260,"-206","44","","0","0","2017-12-28"
"1217","Bangor",-160,-282,"-206","21","","0","0","2017-12-29"
"1218","Bangor",-149,-293,"-199","16","","0","0","2017-12-30"
"1219","Bangor",-149,-310,"-227","41","","0","","2017-12-31"
"1220","Bangor",-155,-232,"-193","43","","0","0","2018-01-01"
"1221","Bangor",-127,-227,"-182","25","","0","0","2018-01-02"
"1222","Bangor",-32,-249,"-159","5","","0","0","2018-01-03"
"1223","Bangor",-16,-188,"-111","76","","183","465","2018-01-04"
"1224","Bangor",-27,-199,"-87","59","","5","3","2018-01-05"
"1225","Bangor",-182,-210,"-196","58","","0","0","2018-01-06"
"1226","Bangor",-116,-227,"-180","36","","0","0","2018-01-07"
"1227","Bangor",-55,-149,"-99","14","","38","53","2018-01-08"
"1228","Bangor",28,-105,"-51","32","","0","0","2018-01-09"
"1229","Bangor",11,-155,"-67","18","","0","0","2018-01-10"
"1230","Chicago",22,-66,"","46","","0","","2017-12-10"
"1231","Chicago",44,-32,"","43","","8","","2017-12-11"
"1232","Chicago",0,-77,"","64","","0","","2017-12-12"
"1233","Chicago",33,-55,"","70","","0","","2017-12-13"
"1234","Chicago",-10,-77,"","38","","0","","2017-12-14"
"1235","Chicago",33,-60,"","54","","0","","2017-12-15"
"1236","Chicago",89,11,"","32","","0","","2017-12-16"
"1237","Chicago",83,0,"","17","","0","","2017-12-17"
"1238","Chicago",72,50,"","56","","5","","2017-12-18"
"1239","Chicago",106,28,"","51","","0","","2017-12-19"
"1240","Chicago",28,-10,"","38","","0","","2017-12-20"
"1241","Chicago",50,11,"","41","","0","","2017-12-21"
"1242","Chicago",50,17,"","35","","0","","2017-12-22"
"1243","Chicago",17,-60,"","46","","0","","2017-12-23"
"1244","Chicago",-43,-71,"","44","","20","","2017-12-24"
"1245","Chicago",-55,-155,"","66","","0","","2017-12-25"
"1246","Chicago",-138,-182,"","46","","0","","2017-12-26"
"1247","Chicago",-132,-193,"","36","","0","","2017-12-27"
"1248","Chicago",-99,-166,"","31","","0","","2017-12-28"
"1249","Chicago",-88,-121,"","34","","5","","2017-12-29"
"1250","Chicago",-93,-177,"","57","","0","","2017-12-30"
"1251","Chicago",-93,-177,"","45","","0","","2017-12-31"
"1252","Chicago",-160,-216,"","47","","0","","2018-01-01"
"1253","Chicago",-138,-232,"","51","","0","","2018-01-02"
"1254","Chicago",-77,-138,"","58","","0","","2018-01-03"
"1255","Chicago",-105,-166,"","51","","0","","2018-01-04"
"1256","Chicago",-110,-177,"","47","","0","","2018-01-05"
"1257","Chicago",-82,-182,"","29","","0","","2018-01-06"
"1258","Chicago",6,-132,"","66","","8","","2018-01-07"
"1259","Chicago",28,-10,"","57","","0","","2018-01-08"
"1260","Chicago",11,-21,"","29","","0","","2018-01-09"
"1261","Chicago",133,-5,"","69","","3","","2018-01-10"
"1262","Minneapolis",-16,-66,"-40","27","","0","0","2017-12-10"
"1263","Minneapolis",17,-93,"-17","59","","46","23","2017-12-11"
"1264","Minneapolis",-27,-143,"-93","35","","0","0","2017-12-12"
"1265","Minneapolis",-10,-82,"-36","53","","3","8","2017-12-13"
"1266","Minneapolis",-43,-93,"-68","34","","0","0","2017-12-14"
"1267","Minneapolis",-10,-55,"-43","25","","13","18","2017-12-15"
"1268","Minneapolis",-5,-49,"-23","27","","0","0","2017-12-16"
"1269","Minneapolis",-21,-77,"-43","13","","0","0","2017-12-17"
"1270","Minneapolis",56,-43,"-13","30","","0","0","2017-12-18"
"1271","Minneapolis",33,-43,"22","57","","0","0","2017-12-19"
"1272","Minneapolis",-43,-77,"-58","40","","3","3","2017-12-20"
"1273","Minneapolis",-43,-71,"-63","43","","0","0","2017-12-21"
"1274","Minneapolis",-27,-77,"-58","34","","0","0","2017-12-22"
"1275","Minneapolis",-49,-116,"-76","43","","0","0","2017-12-23"
"1276","Minneapolis",-55,-155,"-79","48","","3","3","2017-12-24"
"1277","Minneapolis",-155,-210,"-159","57","","0","0","2017-12-25"
"1278","Minneapolis",-171,-227,"-202","43","","0","0","2017-12-26"
"1279","Minneapolis",-149,-221,"-193","21","","0","0","2017-12-27"
"1280","Minneapolis",-116,-160,"-153","37","","23","33","2017-12-28"
"1281","Minneapolis",-155,-210,"-161","43","","13","15","2017-12-29"
"1282","Minneapolis",-210,-255,"-219","52","","0","0","2017-12-30"
"1283","Minneapolis",-205,-266,"-229","44","","0","0","2017-12-31"
"1284","Minneapolis",-171,-255,"-224","31","","0","0","2018-01-01"
"1285","Minneapolis",-93,-232,"-192","53","","0","3","2018-01-02"
"1286","Minneapolis",-116,-193,"-142","49","","0","0","2018-01-03"
"1287","Minneapolis",-166,-205,"-184","19","","0","0","2018-01-04"
"1288","Minneapolis",-160,-232,"-199","20","","0","0","2018-01-05"
"1289","Minneapolis",-99,-238,"-190","42","","0","0","2018-01-06"
"1290","Minneapolis",0,-110,"-83","40","","0","0","2018-01-07"
"1291","Minneapolis",28,-43,"-16","25","","0","0","2018-01-08"
"1292","Minneapolis",56,-32,"3","58","","0","0","2018-01-09"
"1293","Minneapolis",33,6,"23","50","","0","0","2018-01-10"
"1294","Sioux Falls",61,-21,"2","37","","0","0","2017-12-10"
"1295","Sioux Falls",50,-93,"23","85","","0","0","2017-12-11"
"1296","Sioux Falls",56,-110,"-48","30","","0","0","2017-12-12"
"1297","Sioux Falls",83,-10,"41","90","","0","0","2017-12-13"
"1298","Sioux Falls",28,-21,"-3","28","","0","0","2017-12-14"
"1299","Sioux Falls",56,-16,"6","34","","0","0","2017-12-15"
"1300","Sioux Falls",78,-27,"30","31","","0","0","2017-12-16"
"1301","Sioux Falls",44,-60,"-16","16","","0","0","2017-12-17"
"1302","Sioux Falls",100,-32,"16","31","","0","0","2017-12-18"
"1303","Sioux Falls",61,-66,"34","42","","0","0","2017-12-19"
"1304","Sioux Falls",28,-49,"-16","54","","0","0","2017-12-20"
"1305","Sioux Falls",0,-110,"-37","60","","79","109","2017-12-21"
"1306","Sioux Falls",-49,-193,"-104","28","","0","0","2017-12-22"
"1307","Sioux Falls",-77,-138,"-96","26","","0","0","2017-12-23"
"1308","Sioux Falls",-71,-177,"-111","43","","0","0","2017-12-24"
"1309","Sioux Falls",-138,-216,"-163","55","","0","0","2017-12-25"
"1310","Sioux Falls",-188,-260,"-211","33","","0","0","2017-12-26"
"1311","Sioux Falls",-132,-277,"-207","48","","10","23","2017-12-27"
"1312","Sioux Falls",-93,-155,"-129","47","","0","0","2017-12-28"
"1313","Sioux Falls",-132,-182,"-142","46","","51","79","2017-12-29"
"1314","Sioux Falls",-182,-238,"-203","44","","13","20","2017-12-30"
"1315","Sioux Falls",-227,-288,"-243","33","","0","","2017-12-31"
"1316","Sioux Falls",-216,-310,"-272","14","","0","0","2018-01-01"
"1317","Sioux Falls",-66,-316,"-222","41","","0","0","2018-01-02"
"1318","Sioux Falls",-99,-199,"-129","43","","0","0","2018-01-03"
"1319","Sioux Falls",-121,-193,"-163","34","","0","0","2018-01-04"
"1320","Sioux Falls",-127,-160,"-139","42","","0","0","2018-01-05"
"1321","Sioux Falls",-77,-171,"-144","68","","0","0","2018-01-06"
"1322","Sioux Falls",28,-82,"-49","38","","0","0","2018-01-07"
"1323","Sioux Falls",44,-99,"-27","15","","0","0","2018-01-08"
"1324","Sioux Falls",67,-43,"8","45","","0","0","2018-01-09"
"1325","Sioux Falls",28,-49,"24","58","","0","0","2018-01-10"
"1326","Rapid city",167,89,"","","","0","0","2017-12-10"
"1327","Rapid city",117,-39,"","","","0","0","2017-12-11"
"1328","Rapid city",156,-50,"","","","0","0","2017-12-12"
"1329","Rapid city",106,17,"","","","0","0","2017-12-13"
"1330","Rapid city",39,-50,"","","","0","0","2017-12-14"
"1331","Rapid city",144,-33,"","","","0","0","2017-12-15"
"1332","Rapid city",72,-17,"","","","3","5","2017-12-16"
"1333","Rapid city",56,-22,"","","","0","0","2017-12-17"
"1334","Rapid city",144,-17,"","","","0","0","2017-12-18"
"1335","Rapid city",22,-44,"","","","0","0","2017-12-19"
"1336","Rapid city",44,-67,"","","","5","10","2017-12-20"
"1337","Rapid city",-67,-150,"","","","8","15","2017-12-21"
"1338","Rapid city",-44,-133,"","","","5","15","2017-12-22"
"1339","Rapid city",-111,-167,"","","","5","8","2017-12-23"
"1340","Rapid city",-61,-150,"","","","0","0","2017-12-24"
