"","Location","TMAX","TMIN","TAVG","AWND","AWDR","PRCP","SNOW","Date"
"924","Salt Lake City",178,61,"117","30","","0","0","2017-10-06"
"925","Salt Lake City",244,89,"145","54","","0","0","2017-10-07"
"926","Salt Lake City",167,44,"133","48","","3","","2017-10-08"
"927","Salt Lake City",139,11,"75","33","","0","0","2017-10-09"
"928","Salt Lake City",189,28,"96","38","","0","0","2017-10-10"
"929","Salt Lake City",239,106,"150","60","","0","0","2017-10-11"
"930","Salt Lake City",144,61,"126","36","","0","0","2017-10-12"
"931","Salt Lake City",183,33,"92","31","","0","0","2017-10-13"
"932","Salt Lake City",100,33,"80","28","","13","0","2017-10-14"
"933","Salt Lake City",144,0,"62","24","","0","0","2017-10-15"
"934","Salt Lake City",178,17,"86","17","","0","0","2017-10-16"
"935","Salt Lake City",211,39,"110","21","","0","0","2017-10-17"
"936","Salt Lake City",217,44,"119","19","","0","0","2017-10-18"
"937","Salt Lake City",244,61,"135","34","","0","0","2017-10-19"
"938","Salt Lake City",233,39,"169","64","","5","0","2017-10-20"
"939","Salt Lake City",128,39,"79","25","","0","","2017-10-21"
"940","Salt Lake City",206,72,"119","34","","0","0","2017-10-22"
"941","Salt Lake City",189,78,"142","24","","0","0","2017-10-23"
"942","Salt Lake City",172,44,"112","25","","0","0","2017-10-24"
"943","Salt Lake City",211,50,"111","26","","0","0","2017-10-25"
"944","Salt Lake City",172,50,"108","29","","0","0","2017-10-26"
"945","Salt Lake City",172,39,"106","26","","0","0","2017-10-27"
"946","Salt Lake City",183,44,"107","21","","0","0","2017-10-28"
"947","Salt Lake City",222,56,"119","29","","0","0","2017-10-29"
"948","Salt Lake City",150,56,"","16","","0","0","2017-10-30"
"949","Salt Lake City",139,22,"82","21","","0","","2017-10-31"
"950","Salt Lake City",206,61,"113","30","","0","0","2017-11-01"
"951","Salt Lake City",222,94,"153","58","","0","0","2017-11-02"
"952","Salt Lake City",178,89,"168","69","","3","0","2017-11-03"
"953","Salt Lake City",144,67,"127","54","","3","0","2017-11-04"
"954","Salt Lake City",117,50,"89","27","","5","0","2017-11-05"
"955","Salt Lake City",100,11,"77","22","","5","0","2017-11-06"
"956","Grand Junction",172,89,"136","54","","51","0","2017-09-30"
"957","Grand Junction",200,67,"128","46","","3","0","2017-10-01"
"958","Grand Junction",78,11,"69","29","","66","0","2017-10-02"
"959","Grand Junction",167,6,"62","19","","0","0","2017-10-03"
"960","Grand Junction",250,56,"141","43","","0","0","2017-10-04"
"961","Grand Junction",250,61,"159","30","","0","0","2017-10-05"
"962","Grand Junction",183,33,"132","37","","0","0","2017-10-06"
"963","Grand Junction",200,39,"108","31","","0","0","2017-10-07"
"964","Grand Junction",250,50,"131","44","","0","0","2017-10-08"
"965","Grand Junction",100,0,"86","34","","3","0","2017-10-09"
"966","Grand Junction",156,-27,"57","28","","0","0","2017-10-10"
"967","Grand Junction",211,11,"98","34","","0","0","2017-10-11"
"968","Grand Junction",244,39,"145","43","","0","0","2017-10-12"
"969","Grand Junction",211,11,"125","31","","0","0","2017-10-13"
"970","Grand Junction",139,0,"102","43","","0","0","2017-10-14"
"971","Grand Junction",172,-21,"65","25","","0","0","2017-10-15"
"972","Grand Junction",194,-27,"80","22","","0","0","2017-10-16"
"973","Grand Junction",206,-5,"91","23","","0","0","2017-10-17"
"974","Grand Junction",228,22,"114","26","","0","0","2017-10-18"
"975","Grand Junction",211,39,"125","26","","0","0","2017-10-19"
"976","Grand Junction",250,94,"181","70","","0","0","2017-10-20"
"977","Grand Junction",133,-10,"96","28","","0","0","2017-10-21"
"978","Grand Junction",167,0,"72","32","","0","0","2017-10-22"
"979","Grand Junction",206,11,"103","27","","0","0","2017-10-23"
"980","Grand Junction",200,39,"128","28","","0","0","2017-10-24"
"981","Grand Junction",200,28,"110","38","","0","0","2017-10-25"
"982","Grand Junction",200,17,"103","27","","0","0","2017-10-26"
"983","Grand Junction",167,-10,"84","22","","0","0","2017-10-27"
"984","Grand Junction",183,0,"89","20","","0","0","2017-10-28"
"985","Grand Junction",183,22,"98","30","","0","0","2017-10-29"
"986","Grand Junction",161,6,"","18","","0","0","2017-10-30"
"987","Grand Junction",189,33,"104","25","","0","0","2017-10-31"
"988","Grand Junction",194,17,"105","21","","0","0","2017-11-01"
"989","Grand Junction",206,33,"125","27","","0","0","2017-11-02"
"990","Grand Junction",206,61,"129","30","","0","0","2017-11-03"
"991","Grand Junction",161,78,"126","34","","0","0","2017-11-04"
"992","Grand Junction",172,61,"119","29","","0","0","2017-11-05"
"993","Grand Junction",167,22,"97","10","","0","0","2017-11-06"
"994","Denver",217,61,"","40","","28","","2017-09-30"
"995","Denver",239,78,"","46","","15","","2017-10-01"
"996","Denver",94,28,"","35","","23","","2017-10-02"
"997","Denver",161,33,"","30","","0","","2017-10-03"
"998","Denver",211,94,"","34","","0","","2017-10-04"
"999","Denver",189,78,"","22","","5","","2017-10-05"
"1000","Denver",183,61,"","44","","0","","2017-10-06"
"1001","Denver",250,33,"","34","","0","","2017-10-07"
"1002","Denver",194,0,"","56","","38","","2017-10-08"
"1003","Denver",6,-38,"","41","","64","","2017-10-09"
"1004","Denver",150,-49,"","24","","0","","2017-10-10"
"1005","Denver",233,11,"","26","","0","","2017-10-11"
"1006","Denver",256,61,"","47","","0","","2017-10-12"
"1007","Denver",183,17,"","27","","0","","2017-10-13"
"1008","Denver",133,0,"","45","","0","","2017-10-14"
"1009","Denver",189,-27,"","28","","0","","2017-10-15"
"1010","Denver",233,22,"","26","","0","","2017-10-16"
"1011","Denver",239,17,"","27","","0","","2017-10-17"
"1012","Denver",239,78,"","37","","0","","2017-10-18"
"1013","Denver",250,61,"","32","","0","","2017-10-19"
"1014","Denver",250,61,"","39","","0","","2017-10-20"
"1015","Denver",150,22,"","55","","0","","2017-10-21"
"1016","Denver",189,11,"","42","","0","","2017-10-22"
"1017","Denver",161,-10,"","30","","0","","2017-10-23"
"1018","Denver",161,-16,"","26","","0","","2017-10-24"
"1019","Denver",278,28,"","32","","0","","2017-10-25"
"1020","Denver",139,-21,"","47","","0","","2017-10-26"
"1021","Denver",56,-77,"","17","","0","","2017-10-27"
"1022","Denver",128,6,"","15","","0","","2017-10-28"
"1023","Denver",222,17,"","42","","0","","2017-10-29"
"1024","Denver",33,-32,"","31","","0","","2017-10-30"
"1025","Denver",133,-32,"","37","","0","","2017-10-31"
"1026","Denver",206,44,"","37","","0","","2017-11-01"
"1027","Denver",100,-21,"","22","","0","","2017-11-02"
"1028","Denver",172,-32,"","24","","0","","2017-11-03"
"1029","Denver",200,44,"","84","","0","","2017-11-04"
"1030","Denver",122,-16,"","26","","0","","2017-11-05"
"1031","Denver",28,-27,"","19","","0","","2017-11-06"
"1032","Hays",239,139,"","","","3","0","2017-09-30"
"1033","Hays",261,167,"","","","0","0","2017-10-01"
"1034","Hays",267,139,"","","","8","0","2017-10-02"
"1035","Hays",283,139,"","","","0","0","2017-10-03"
"1036","Hays",178,122,"","","","13","0","2017-10-05"
"1037","Hays",283,161,"","","","5","0","2017-10-06"
"1038","Hays",256,83,"","","","198","0","2017-10-07"
"1039","Hays",256,67,"","","","0","0","2017-10-08"
"1040","Hays",261,100,"","","","0","0","2017-10-09"
"1041","Hays",128,39,"","","","0","0","2017-10-10"
"1042","Hays",144,-11,"","","","0","0","2017-10-11"
"1043","Hays",211,17,"","","","0","0","2017-10-12"
"1044","Hays",289,100,"","","","0","0","2017-10-13"
"1045","Hays",178,117,"","","","0","0","2017-10-14"
"1046","Hays",228,6,"","","","0","0","2017-10-15"
"1047","Hays",178,6,"","","","0","0","2017-10-16"
"1048","Hays",239,22,"","","","0","0","2017-10-17"
"1049","Hays",278,28,"","","","0","0","2017-10-18"
"1050","Hays",294,39,"","","","0","0","2017-10-19"
"1051","Hays",278,56,"","","","0","0","2017-10-20"
"1052","Hays",256,-6,"","","","0","0","2017-10-22"
"1053","Hays",228,-6,"","","","0","0","2017-10-23"
"1054","Hays",189,33,"","","","0","0","2017-10-24"
"1055","Hays",161,6,"","","","0","0","2017-10-25"
"1056","Hays",294,50,"","","","0","0","2017-10-26"
"1057","Hays",183,-39,"","","","0","0","2017-10-27"
"1058","Hays",72,-111,"","","","0","0","2017-10-28"
"1059","Hays",156,-72,"","","","0","0","2017-10-29"
"1060","Hays",272,33,"","","","0","0","2017-10-30"
"1061","Hays",106,-61,"","","","0","0","2017-10-31"
"1062","Hays",56,-33,"","","","38","33","2017-11-01"
"1063","Hays",172,11,"","","","0","0","2017-11-02"
"1064","Hays",128,0,"","","","0","0","2017-11-03"
"1065","Hays",56,11,"","","","0","0","2017-11-04"
"1066","Hays",117,33,"","","","0","0","2017-11-05"
"1067","Hays",100,-22,"","","","0","0","2017-11-06"
"1070","Kansas City",272,161,"","35","","0","","2017-09-30"
"1071","Kansas City",261,183,"","44","","0","","2017-10-01"
"1072","Kansas City",306,206,"","61","","0","","2017-10-02"
"1073","Kansas City",300,222,"","53","","0","","2017-10-03"
"1074","Kansas City",222,161,"","30","","81","","2017-10-04"
"1075","Kansas City",250,172,"","30","","8","","2017-10-05"
"1076","Kansas City",256,206,"","47","","157","","2017-10-06"
"1077","Kansas City",244,156,"","47","","107","","2017-10-07"
"1078","Kansas City",272,122,"","17","","0","","2017-10-08"
"1079","Kansas City",272,117,"","34","","5","","2017-10-09"
"1080","Kansas City",133,83,"","50","","74","","2017-10-10"
"1081","Kansas City",183,72,"","19","","0","","2017-10-11"
"1082","Kansas City",228,100,"","31","","0","","2017-10-12"
"1083","Kansas City",294,172,"","26","","0","","2017-10-13"
"1084","Kansas City",289,139,"","42","","292","","2017-10-14"
"1085","Kansas City",167,83,"","39","","0","","2017-10-15"
"1086","Kansas City",211,56,"","26","","0","","2017-10-16"
"1087","Kansas City",228,100,"","47","","0","","2017-10-17"
"1088","Kansas City",244,111,"","43","","0","","2017-10-18"
"1089","Kansas City",278,111,"","29","","0","","2017-10-19"
"1090","Kansas City",244,144,"","54","","0","","2017-10-20"
"1091","Kansas City",256,117,"","56","","185","","2017-10-21"
"1092","Kansas City",194,89,"","26","","196","","2017-10-22"
"1093","Kansas City",200,83,"","50","","0","","2017-10-23"
"1094","Kansas City",139,61,"","62","","0","","2017-10-24"
"1095","Kansas City",217,39,"","26","","0","","2017-10-25"
"1096","Kansas City",222,67,"","60","","0","","2017-10-26"
"1097","Kansas City",67,33,"","61","","0","","2017-10-27"
"1098","Kansas City",94,-10,"","25","","0","","2017-10-28"
"1099","Kansas City",178,0,"","27","","0","","2017-10-29"
"1100","Kansas City",117,39,"","59","","0","","2017-10-30"
"1101","Kansas City",44,-16,"","21","","0","","2017-10-31"
"1102","Kansas City",111,22,"","26","","0","","2017-11-01"
"1103","Kansas City",139,78,"","31","","0","","2017-11-02"
"1104","Kansas City",128,33,"","33","","0","","2017-11-03"
"1105","Kansas City",122,83,"","17","","0","","2017-11-04"
"1106","Kansas City",128,50,"","39","","0","","2017-11-05"
"1107","Kansas City",83,6,"","39","","0","","2017-11-06"
"1108","St Louis",256,78,"","25","","0","0","2017-09-30"
"1109","St Louis",289,94,"","35","","0","0","2017-10-01"
"1110","St Louis",317,189,"","46","","0","0","2017-10-02"
"1111","St Louis",261,217,"","31","","23","0","2017-10-03"
"1112","St Louis",278,200,"","10","","18","0","2017-10-04"
"1113","St Louis",294,211,"","7","","10","0","2017-10-05"
"1114","St Louis",294,206,"","26","","0","0","2017-10-06"
"1115","St Louis",306,150,"","38","","46","0","2017-10-07"
"1116","St Louis",283,106,"","17","","0","0","2017-10-08"
"1117","St Louis",294,156,"","17","","165","0","2017-10-09"
"1118","St Louis",272,117,"","31","","152","0","2017-10-10"
"1119","St Louis",161,117,"","33","","0","0","2017-10-11"
"1120","St Louis",178,122,"","17","","0","0","2017-10-12"
"1121","St Louis",272,117,"","33","","0","0","2017-10-13"
"1122","St Louis",328,161,"","37","","0","0","2017-10-14"
"1123","St Louis",267,67,"","56","","150","0","2017-10-15"
"1124","St Louis",200,39,"","9","","0","0","2017-10-16"
"1125","St Louis",222,44,"","17","","0","0","2017-10-17"
"1126","St Louis",256,61,"","27","","0","0","2017-10-18"
"1127","St Louis",283,78,"","16","","0","0","2017-10-19"
"1128","St Louis",261,78,"","28","","0","0","2017-10-20"
"1129","St Louis",294,167,"","44","","0","0","2017-10-21"
"1130","St Louis",228,117,"","53","","124","0","2017-10-22"
"1131","St Louis",222,117,"","44","","8","0","2017-10-23"
"1132","St Louis",144,83,"","55","","0","0","2017-10-24"
"1133","St Louis",206,44,"","30","","0","0","2017-10-25"
"1134","St Louis",261,33,"","38","","0","0","2017-10-26"
"1135","St Louis",144,50,"","68","","0","0","2017-10-27"
"1136","St Louis",61,33,"","46","","0","0","2017-10-28"
"1137","St Louis",128,-32,"","18","","0","","2017-10-29"
"1138","St Louis",128,44,"","46","","0","","2017-10-30"
"1139","St Louis",83,-21,"","19","","0","","2017-10-31"
"1140","St Louis",128,44,"","32","","0","0","2017-11-01"
"1141","St Louis",267,94,"","34","","0","0","2017-11-02"
"1142","St Louis",167,83,"","40","","0","0","2017-11-03"
"1143","St Louis",217,133,"","27","","0","0","2017-11-04"
"1144","St Louis",278,117,"","46","","5","0","2017-11-05"
"1145","St Louis",122,67,"","46","","64","0","2017-11-06"
"1146","Louisville",233,117,"184","39","","0","0","2017-09-30"
"1147","Louisville",256,117,"175","26","","0","0","2017-10-01"
"1148","Louisville",267,133,"197","25","","0","0","2017-10-02"
"1149","Louisville",283,161,"218","26","","0","0","2017-10-03"
"1150","Louisville",289,167,"229","26","","0","0","2017-10-04"
"1151","Louisville",267,172,"226","19","","0","0","2017-10-05"
"1152","Louisville",289,167,"221","27","","0","0","2017-10-06"
"1153","Louisville",283,183,"232","49","","173","0","2017-10-07"
"1154","Louisville",222,172,"204","24","","323","0","2017-10-08"
"1155","Louisville",261,206,"220","19","","5","0","2017-10-09"
"1156","Louisville",244,194,"218","25","","239","0","2017-10-10"
"1157","Louisville",239,150,"197","41","","0","0","2017-10-11"
"1158","Louisville",194,150,"167","10","","0","0","2017-10-12"
"1159","Louisville",239,122,"178","10","","0","0","2017-10-13"
"1160","Louisville",294,133,"201","37","","0","0","2017-10-14"
"1161","Louisville",267,128,"219","64","","3","0","2017-10-15"
"1162","Louisville",183,94,"136","31","","0","0","2017-10-16"
"1163","Louisville",194,61,"124","15","","0","0","2017-10-17"
"1164","Louisville",222,67,"137","25","","0","0","2017-10-18"
"1165","Louisville",239,89,"157","29","","0","0","2017-10-19"
"1166","Louisville",256,100,"172","16","","0","0","2017-10-20"
"1167","Louisville",256,117,"180","30","","0","0","2017-10-21"
"1168","Louisville",256,139,"191","43","","0","0","2017-10-22"
"1169","Louisville",211,100,"184","45","","183","0","2017-10-23"
"1170","Louisville",161,78,"117","55","","15","0","2017-10-24"
"1171","Louisville",122,61,"92","40","","0","0","2017-10-25"
"1172","Louisville",194,39,"99","29","","0","0","2017-10-26"
"1173","Louisville",189,44,"135","49","","244","0","2017-10-27"
"1174","Louisville",61,22,"48","35","","58","0","2017-10-28"
"1175","Louisville",50,-5,"41","32","","0","0","2017-10-29"
"1176","Louisville",144,-5,"10","42","","0","0","2017-10-30"
"1177","Louisville",106,22,"67","17","","0","0","2017-10-31"
"1178","Louisville",172,50,"75","27","","43","0","2017-11-01"
"1179","Louisville",228,156,"182","53","","0","0","2017-11-02"
"1180","Louisville",217,122,"182","47","","216","0","2017-11-03"
"1181","Louisville",211,117,"146","26","","0","0","2017-11-04"
"1182","Louisville",256,178,"211","66","","3","0","2017-11-05"
"1183","Louisville",228,106,"168","44","","43","0","2017-11-06"
"1185","Charleston",211,72,"149","18","","0","0","2017-09-30"
"1186","Charleston",250,44,"129","15","","0","0","2017-10-01"
"1187","Charleston",256,50,"146","5","","0","0","2017-10-02"
"1188","Charleston",289,78,"167","6","","0","0","2017-10-03"
"1189","Charleston",294,78,"176","10","","0","0","2017-10-04"
"1190","Charleston",294,111,"186","9","","0","0","2017-10-05"
"1191","Charleston",294,133,"202","6","","0","0","2017-10-06"
"1192","Charleston",322,128,"211","18","","0","0","2017-10-07"
"1193","Charleston",250,206,"226","20","","257","0","2017-10-08"
"1194","Charleston",278,194,"230","23","","132","0","2017-10-09"
"1195","Charleston",289,189,"224","8","","3","0","2017-10-10"
"1196","Charleston",289,172,"227","20","","0","0","2017-10-11"
"1197","Charleston",233,156,"187","7","","0","0","2017-10-12"
"1198","Charleston",283,128,"195","13","","0","0","2017-10-13"
"1199","Charleston",283,122,"202","10","","0","0","2017-10-14"
"1200","Charleston",267,122,"197","34","","30","0","2017-10-15"
"1201","Charleston",172,56,"134","25","","0","0","2017-10-16"
"1202","Charleston",189,33,"96","5","","0","0","2017-10-17"
"1203","Charleston",233,22,"107","2","","0","0","2017-10-18"
"1204","Charleston",228,39,"128","12","","0","0","2017-10-19"
"1205","Charleston",250,67,"143","5","","0","0","2017-10-20"
"1206","Charleston",256,61,"148","4","","0","0","2017-10-21"
"1207","Charleston",272,83,"164","15","","0","0","2017-10-22"
"1208","Charleston",206,128,"186","36","","470","0","2017-10-23"
"1209","Charleston",161,44,"129","36","","41","0","2017-10-24"
"1210","Charleston",83,28,"62","16","","13","0","2017-10-25"
"1211","Charleston",144,17,"72","10","","0","0","2017-10-26"
"1212","Charleston",244,17,"106","23","","0","0","2017-10-27"
"1213","Charleston",161,28,"106","17","","241","0","2017-10-28"
"1214","Charleston",39,17,"32","31","","23","","2017-10-29"
"1215","Charleston",139,6,"22","36","","0","0","2017-10-30"
"1216","Charleston",139,33,"94","21","","0","0","2017-10-31"
"1217","Charleston",194,44,"83","14","","3","","2017-11-01"
"1218","Charleston",250,94,"153","14","","0","","2017-11-02"
"1219","Charleston",222,133,"176","22","","8","0","2017-11-03"
"1220","Charleston",200,117,"143","13","","0","0","2017-11-04"
"1221","Charleston",261,117,"176","35","","0","0","2017-11-05"
"1222","Charleston",211,106,"181","30","","86","0","2017-11-06"
"1223","Nashville",250,117,"191","38","","0","0","2017-09-30"
"1224","Nashville",283,106,"183","28","","0","0","2017-10-01"
"1225","Nashville",272,133,"198","35","","0","0","2017-10-02"
"1226","Nashville",300,172,"226","28","","0","0","2017-10-03"
"1227","Nashville",289,144,"216","14","","0","0","2017-10-04"
"1228","Nashville",289,139,"212","9","","0","0","2017-10-05"
"1229","Nashville",294,139,"215","24","","0","0","2017-10-06"
"1230","Nashville",294,167,"226","54","","3","0","2017-10-07"
"1231","Nashville",250,222,"244","31","","79","0","2017-10-08"
"1232","Nashville",289,211,"241","19","","0","0","2017-10-09"
"1233","Nashville",289,233,"250","34","","79","0","2017-10-10"
"1234","Nashville",239,144,"214","32","","0","0","2017-10-11"
"1235","Nashville",183,106,"154","23","","0","0","2017-10-12"
"1236","Nashville",261,78,"153","9","","0","0","2017-10-13"
"1237","Nashville",300,133,"202","34","","0","0","2017-10-14"
"1238","Nashville",283,117,"219","47","","10","0","2017-10-15"
"1239","Nashville",194,78,"139","44","","0","0","2017-10-16"
"1240","Nashville",211,56,"126","9","","0","0","2017-10-17"
"1241","Nashville",233,56,"134","22","","0","0","2017-10-18"
"1242","Nashville",250,67,"150","12","","0","0","2017-10-19"
"1243","Nashville",261,67,"156","10","","0","0","2017-10-20"
"1244","Nashville",261,94,"171","34","","0","0","2017-10-21"
"1245","Nashville",272,167,"213","60","","3","0","2017-10-22"
"1246","Nashville",222,100,"181","38","","338","0","2017-10-23"
"1247","Nashville",178,61,"129","33","","3","0","2017-10-24"
"1248","Nashville",150,56,"94","25","","0","0","2017-10-25"
"1249","Nashville",233,28,"116","29","","0","0","2017-10-26"
"1250","Nashville",222,50,"158","53","","330","0","2017-10-27"
"1251","Nashville",100,39,"67","40","","41","0","2017-10-28"
"1252","Nashville",89,-5,"51","32","","0","0","2017-10-29"
"1253","Nashville",217,-10,"13","34","","0","0","2017-10-30"
"1254","Nashville",150,28,"93","14","","0","0","2017-10-31"
"1255","Nashville",189,94,"133","43","","5","0","2017-11-01"
"1256","Nashville",222,161,"187","46","","0","0","2017-11-02"
"1257","Nashville",228,178,"207","30","","56","0","2017-11-03"
"1258","Nashville",267,172,"203","27","","0","0","2017-11-04"
"1259","Nashville",278,200,"226","58","","0","0","2017-11-05"
"1260","Nashville",222,144,"192","30","","437","0","2017-11-06"
"1261","Knoxville",261,128,"193","51","","0","0","2017-09-30"
"1262","Knoxville",250,89,"173","19","","0","0","2017-10-01"
"1263","Knoxville",261,78,"169","16","","0","0","2017-10-02"
"1264","Knoxville",272,100,"183","21","","0","0","2017-10-03"
"1265","Knoxville",278,106,"194","16","","0","0","2017-10-04"
"1266","Knoxville",283,111,"197","11","","0","0","2017-10-05"
"1267","Knoxville",283,133,"208","14","","0","0","2017-10-06"
"1268","Knoxville",306,144,"216","25","","0","0","2017-10-07"
"1269","Knoxville",261,206,"227","34","","549","0","2017-10-08"
"1270","Knoxville",300,222,"243","26","","0","0","2017-10-09"
"1271","Knoxville",283,222,"246","12","","0","0","2017-10-10"
"1272","Knoxville",294,200,"246","33","","3","0","2017-10-11"
"1273","Knoxville",267,156,"209","17","","0","0","2017-10-12"
"1274","Knoxville",289,133,"201","9","","0","0","2017-10-13"
"1275","Knoxville",267,178,"217","19","","0","0","2017-10-14"
"1276","Knoxville",267,156,"206","26","","130","0","2017-10-15"
"1277","Knoxville",178,89,"150","42","","20","0","2017-10-16"
"1278","Knoxville",194,56,"119","21","","0","0","2017-10-17"
"1279","Knoxville",211,44,"123","9","","0","0","2017-10-18"
"1280","Knoxville",222,50,"137","9","","0","0","2017-10-19"
"1281","Knoxville",250,72,"144","12","","0","0","2017-10-20"
"1282","Knoxville",244,78,"154","5","","0","0","2017-10-21"
"1283","Knoxville",267,78,"168","22","","0","0","2017-10-22"
"1284","Knoxville",233,100,"191","48","","396","0","2017-10-23"
"1285","Knoxville",172,83,"127","45","","3","0","2017-10-24"
"1286","Knoxville",139,44,"93","39","","0","0","2017-10-25"
"1287","Knoxville",183,33,"103","14","","0","0","2017-10-26"
"1288","Knoxville",222,44,"124","38","","0","0","2017-10-27"
"1289","Knoxville",189,50,"128","40","","262","0","2017-10-28"
"1290","Knoxville",50,22,"40","39","","0","0","2017-10-29"
"1291","Knoxville",161,-16,"32","34","","0","0","2017-10-30"
"1292","Knoxville",172,39,"109","13","","0","0","2017-10-31"
"1293","Knoxville",161,61,"103","10","","0","","2017-11-01"
"1294","Knoxville",233,100,"153","21","","0","0","2017-11-02"
"1295","Knoxville",222,139,"172","14","","64","0","2017-11-03"
"1296","Knoxville",239,150,"186","9","","0","0","2017-11-04"
"1297","Knoxville",250,139,"186","34","","0","0","2017-11-05"
"1298","Knoxville",222,167,"196","34","","91","0","2017-11-06"
"1299","Raleigh",250,122,"187","35","","0","0","2017-09-30"
"1300","Raleigh",217,89,"149","32","","0","0","2017-10-01"
"1301","Raleigh",244,83,"162","22","","0","0","2017-10-02"
"1302","Raleigh",250,100,"174","28","","0","0","2017-10-03"
"1303","Raleigh",278,100,"174","10","","0","0","2017-10-04"
"1304","Raleigh",294,122,"201","14","","0","0","2017-10-05"
"1305","Raleigh",300,128,"216","13","","0","0","2017-10-06"
"1306","Raleigh",300,150,"219","28","","38","0","2017-10-07"
"1307","Raleigh",289,233,"248","37","","5","0","2017-10-08"
"1308","Raleigh",333,233,"262","53","","23","0","2017-10-09"
"1309","Raleigh",322,239,"263","30","","0","0","2017-10-10"
"1310","Raleigh",317,228,"261","36","","284","0","2017-10-11"
"1311","Raleigh",250,183,"229","37","","0","0","2017-10-12"
"1312","Raleigh",217,172,"190","33","","0","0","2017-10-13"
"1313","Raleigh",256,167,"189","14","","0","0","2017-10-14"
"1314","Raleigh",283,167,"204","44","","0","0","2017-10-15"
"1315","Raleigh",206,106,"184","26","","64","0","2017-10-16"
"1316","Raleigh",178,56,"124","23","","0","0","2017-10-17"
"1317","Raleigh",200,28,"106","12","","0","0","2017-10-18"
"1318","Raleigh",244,56,"131","5","","0","0","2017-10-19"
"1319","Raleigh",250,61,"147","9","","0","0","2017-10-20"
"1320","Raleigh",261,89,"166","9","","0","0","2017-10-21"
"1321","Raleigh",261,106,"176","14","","0","0","2017-10-22"
"1322","Raleigh",244,161,"197","48","","284","0","2017-10-23"
"1323","Raleigh",222,111,"183","29","","0","0","2017-10-24"
"1324","Raleigh",189,56,"131","17","","0","0","2017-10-25"
"1325","Raleigh",172,44,"112","17","","0","0","2017-10-26"
"1326","Raleigh",228,33,"114","26","","0","0","2017-10-27"
"1327","Raleigh",233,83,"149","22","","193","","2017-10-28"
"1328","Raleigh",200,50,"160","34","","198","0","2017-10-29"
"1329","Raleigh",150,22,"60","31","","0","0","2017-10-30"
"1330","Raleigh",206,39,"112","8","","0","0","2017-10-31"
"1331","Raleigh",228,78,"139","19","","0","0","2017-11-01"
"1332","Raleigh",256,128,"188","9","","0","0","2017-11-02"
"1333","Raleigh",272,111,"178","9","","0","0","2017-11-03"
"1334","Raleigh",178,133,"166","37","","0","0","2017-11-04"
"1335","Raleigh",211,106,"144","11","","0","0","2017-11-05"
"1336","Raleigh",244,117,"164","21","","0","0","2017-11-06"
"1338","Dulles",194,106,"162","60","","0","0","2017-09-30"
"1339","Dulles",206,67,"136","16","","0","0","2017-10-01"
"1340","Dulles",233,44,"131","6","","0","0","2017-10-02"
"1341","Dulles",233,67,"150","13","","0","0","2017-10-03"
"1342","Dulles",261,67,"162","21","","0","0","2017-10-04"
"1343","Dulles",294,106,"191","17","","0","0","2017-10-05"
"1344","Dulles",294,139,"214","12","","0","0","2017-10-06"
"1345","Dulles",294,133,"223","40","","0","0","2017-10-07"
"1346","Dulles",283,228,"249","38","","23","0","2017-10-08"
"1347","Dulles",306,206,"250","47","","132","0","2017-10-09"
"1348","Dulles",306,178,"237","12","","0","0","2017-10-10"
"1349","Dulles",239,183,"227","30","","201","0","2017-10-11"
"1350","Dulles",189,144,"181","42","","0","0","2017-10-12"
"1351","Dulles",178,144,"156","26","","0","0","2017-10-13"
"1352","Dulles",228,161,"176","18","","0","0","2017-10-14"
"1353","Dulles",261,161,"193","43","","0","0","2017-10-15"
"1354","Dulles",211,89,"174","58","","20","0","2017-10-16"
"1355","Dulles",172,22,"107","17","","0","0","2017-10-17"
"1356","Dulles",211,22,"106","13","","0","0","2017-10-18"
"1357","Dulles",228,28,"126","14","","0","0","2017-10-19"
"1358","Dulles",244,67,"147","16","","0","0","2017-10-20"
"1359","Dulles",250,56,"142","6","","0","0","2017-10-21"
"1360","Dulles",239,67,"149","18","","0","0","2017-10-22"
"1361","Dulles",239,106,"178","43","","8","0","2017-10-23"
"1362","Dulles",217,122,"185","41","","127","0","2017-10-24"
"1363","Dulles",178,100,"143","37","","0","0","2017-10-25"
"1364","Dulles",150,28,"111","42","","0","0","2017-10-26"
"1365","Dulles",194,6,"89","20","","0","0","2017-10-27"
"1366","Dulles",217,89,"146","45","","0","0","2017-10-28"
"1367","Dulles",189,61,"154","51","","262","0","2017-10-29"
"1368","Dulles",150,61,"67","66","","28","0","2017-10-30"
"1369","Dulles",156,22,"90","20","","0","0","2017-10-31"
"1370","Dulles",133,28,"78","17","","0","0","2017-11-01"
"1371","Dulles",244,61,"131","22","","0","0","2017-11-02"
"1372","Dulles",250,122,"177","30","","0","0","2017-11-03"
"1373","Dulles",139,78,"121","24","","152","0","2017-11-04"
"1374","Dulles",156,100,"116","25","","25","0","2017-11-05"
"1375","Dulles",222,106,"167","43","","0","0","2017-11-06"
"1377","Cleveland",161,111,"","55","","0","","2017-09-30"
"1378","Cleveland",194,67,"","39","","0","","2017-10-01"
"1379","Cleveland",250,111,"","44","","0","","2017-10-02"
"1380","Cleveland",294,128,"","47","","0","","2017-10-03"
"1381","Cleveland",278,206,"","60","","3","","2017-10-04"
